source_id,crawl_run_id,univ_id,campus_id,source_type,source_priority,source_search_year,source_result_year,source_section,source_url,retrieved_at,http_status,content_type,content_sha256,raw_file_path,parser_version,parse_status,parse_note,fetched_fresh
SRC_0000161_2025_0159,RUN_20260712_full,U0000161,161,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000161,2026-07-12T17:42:12.490392+09:00,200,text/html,124287e5d03d30bea3fec2a0cc3379a0b0de545b074cc109701c7ccb16715102,data/crawl_2024_admission_full/raw_html/0000161_2025.html,adiga_v2_task10,partial,result_tables=0,True
SRC_0000168_2025_0160,RUN_20260712_full,U0000168,168,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000168,2026-07-12T17:42:13.307839+09:00,200,text/html,b2f45fefa1defb66f5ae0fd0d024f584efe7e69d7a76d7a033eedb368c58d283,data/crawl_2024_admission_full/raw_html/0000168_2025.html,adiga_v2_task10,partial,result_tables=0,True
SRC_0000236_2025_0161,RUN_20260712_full,U0000236,236,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000236,2026-07-12T17:42:14.009517+09:00,200,text/html,a9001fe49512e6252afcc595bfbe7d721e07559710b12019cf9cae026a4aa31f,data/crawl_2024_admission_full/raw_html/0000236_2025.html,adiga_v2_task10,success,result_tables=2,True
SRC_0000256_2025_0162,RUN_20260712_full,U0000256,256,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000256,2026-07-12T17:42:14.698230+09:00,200,text/html,9a5caaf757c028cf84ee9ea5e34b3a86539b003d9b1ac66d02e969f79407f39e,data/crawl_2024_admission_full/raw_html/0000256_2025.html,adiga_v2_task10,success,result_tables=1,True
SRC_0000021_2025_0163,RUN_20260712_full,U0000021,21,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000021,2026-07-12T17:42:15.504103+09:00,200,text/html,58445e9b251167764244aa074bdec9d891e1077e35d3066a7302462a4534fc7d,data/crawl_2024_admission_full/raw_html/0000021_2025.html,adiga_v2_task10,success,result_tables=1,True
SRC_0000019_2025_0001,RUN_20260710,U0000019,0000019,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000019,2026-07-10T13:00:25.715081+09:00,200,text/html,fe314e28c8fba76a675ef587cd09df612ea9ce82dd9664504c4b07bbe2b8e569,data/crawl_2024_admission/raw_html/0000019_2025.html,adiga_v2_task10,success,result_tables=4,
SRC_0000149_2025_0002,RUN_20260710,U0000149,0000149,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000149,2026-07-10T13:00:26.078496+09:00,200,text/html,5be8ec4ca9aeb374abc2d4c13e69a8a01a5a98d661607b430fa9e09f43050c66,data/crawl_2024_admission/raw_html/0000149_2025.html,adiga_v2_task10,success,result_tables=4,
SRC_0000069_2025_0003,RUN_20260710,U0000069,0000069,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000069,2026-07-10T13:00:26.339399+09:00,200,text/html,025df79f4ea01e4fef0b472ce7a5cdb56c56c5e2dc0d7b47ec62d65d2f5b9458,data/crawl_2024_admission/raw_html/0000069_2025.html,adiga_v2_task10,success,result_tables=3,
SRC_0000133_2025_0004,RUN_20260710,U0000133,0000133,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000133,2026-07-10T13:00:26.556369+09:00,200,text/html,820f118cc5503d45e270d58f4fb74271558a5fec814af01dc605886e4ff8fc37,data/crawl_2024_admission/raw_html/0000133_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000203_2025_0005,RUN_20260710,U0000203,0000203,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000203,2026-07-10T13:00:26.672376+09:00,200,text/html,b4c52f4697a3e305c6d249f3b1f4e22eb5bfb59c52f118e4b5dc53e156d8f56e,data/crawl_2024_admission/raw_html/0000203_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000120_2025_0006,RUN_20260710,U0000120,0000120,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000120,2026-07-10T13:00:26.933762+09:00,200,text/html,4f50685284b978b65bd711a8cd0ffa906d2938c134641007fa73165068346473,data/crawl_2024_admission/raw_html/0000120_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000175_2025_0007,RUN_20260710,U0000175,0000175,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000175,2026-07-10T13:00:26.999648+09:00,200,text/html,2fa0c8dc802efb54a4f631ea3c21aa0175852828cf51f8cc249f86917dc4a13f,data/crawl_2024_admission/raw_html/0000175_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000163_2025_0008,RUN_20260710,U0000163,0000163,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000163,2026-07-10T13:00:27.087975+09:00,200,text/html,1b002ccb50a309a5099e91ba0102e0de57a357f0f41e231733f30fd40086d845,data/crawl_2024_admission/raw_html/0000163_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000040_2025_0009,RUN_20260710,U0000040,0000040,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000040,2026-07-10T13:00:27.223004+09:00,200,text/html,817656351334b4c3d2d5aa15988daaade080989628185fcbd1e88f765887a06b,data/crawl_2024_admission/raw_html/0000040_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000066_2025_0010,RUN_20260710,U0000066,0000066,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000066,2026-07-10T13:00:27.299199+09:00,200,text/html,bb62f6231247fb8950ebda22f2ebb2e81a063c7756215088bfdf215bc0005132,data/crawl_2024_admission/raw_html/0000066_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000052_2025_0011,RUN_20260710,U0000052,0000052,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000052,2026-07-10T13:00:27.457816+09:00,200,text/html,9432a55f20697a05e338fc3918533381078558435d24fc637593d7104d907037,data/crawl_2024_admission/raw_html/0000052_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000192_2025_0012,RUN_20260710,U0000192,0000192,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000192,2026-07-10T13:00:27.542284+09:00,200,text/html,b6c189a42ab4b69f95f7bc98dc0fea310f1cfe135f63b81b4c76e45ac6cd7569,data/crawl_2024_admission/raw_html/0000192_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000100_2025_0013,RUN_20260710,U0000100,0000100,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000100,2026-07-10T13:00:27.644740+09:00,200,text/html,9e62b557e0fa5149a416ffdaf91d3bc0271500182b2e633bd79c28aa2eb367f4,data/crawl_2024_admission/raw_html/0000100_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000212_2025_0014,RUN_20260710,U0000212,0000212,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000212,2026-07-10T13:00:27.791300+09:00,200,text/html,6eab688754659393cf47433bfea3043e23d199350f563a3c685b135cee26091c,data/crawl_2024_admission/raw_html/0000212_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000143_2025_0015,RUN_20260710,U0000143,0000143,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000143,2026-07-10T13:00:27.895111+09:00,200,text/html,1699609826f2aebddf5e8578c931efb0d25ba2dbaaa3dfef7aae02ed5ced7e96,data/crawl_2024_admission/raw_html/0000143_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000141_2025_0016,RUN_20260710,U0000141,0000141,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000141,2026-07-10T13:00:28.152809+09:00,200,text/html,e617ed802f996fea2b826588356055ac93a30be64daa266550c9b6e59ed1a005,data/crawl_2024_admission/raw_html/0000141_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000078_2025_0017,RUN_20260710,U0000078,0000078,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000078,2026-07-10T13:00:28.309836+09:00,200,text/html,49249ed014080f761d2ce3e1427e87c559dfbd34f4adf488c1b919b248e955e7,data/crawl_2024_admission/raw_html/0000078_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000014_2025_0018,RUN_20260710,U0000014,0000014,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000014,2026-07-10T13:00:28.553951+09:00,200,text/html,fe820e64c84893a1b873b238d74ff852636398554ab17c4ef7f834324a48e290,data/crawl_2024_admission/raw_html/0000014_2025.html,adiga_v2_task10,success,result_tables=2,
SRC_0000138_2025_0019,RUN_20260710,U0000138,0000138,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000138,2026-07-10T13:00:28.742356+09:00,200,text/html,a8b7dc26c6de37a040d9191083830aaa1b10e780e97ab53349bea92ed7ae2690,data/crawl_2024_admission/raw_html/0000138_2025.html,adiga_v2_task10,success,result_tables=4,
SRC_0000146_2025_0020,RUN_20260710,U0000146,0000146,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000146,2026-07-10T13:00:28.995938+09:00,200,text/html,533b819db2ccece3b7458a7d06aedfe745757fa99f1db2f7ee39d1c1540095ea,data/crawl_2024_admission/raw_html/0000146_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000036_2025_0021,RUN_20260710,U0000036,0000036,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000036,2026-07-10T13:00:29.105134+09:00,200,text/html,3bd29884caa7bb0807d74e653729ec3a900821436c77244be612f3ee636275cc,data/crawl_2024_admission/raw_html/0000036_2025.html,adiga_v2_task10,success,result_tables=2,
SRC_0000005_2025_0022,RUN_20260710,U0000005,0000005,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000005,2026-07-10T13:00:29.329159+09:00,200,text/html,6c5bc93675fb5776d2af979bb2c36b39d6cf3f7605814b8be82fea3f07841ea0,data/crawl_2024_admission/raw_html/0000005_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000169_2025_0023,RUN_20260710,U0000169,0000169,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000169,2026-07-10T13:00:29.519687+09:00,200,text/html,37bc0afcacad075b58dd563af4423855a6e7ecb0c93e93479c780c7e3b864855,data/crawl_2024_admission/raw_html/0000169_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000136_2025_0024,RUN_20260710,U0000136,0000136,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000136,2026-07-10T13:00:29.721484+09:00,200,text/html,d3155bcfce0789ebfc3d041cb1f46e5526098642349dcde38e19188faf2253ec,data/crawl_2024_admission/raw_html/0000136_2025.html,adiga_v2_task10,success,result_tables=4,
SRC_0000082_2025_0025,RUN_20260710,U0000082,0000082_죽전,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000082,2026-07-10T13:00:29.817580+09:00,200,text/html,db7ec34355dce3cf8deb90e7c5d55e1d02fe42e17eef989bafcf80872ce56812,data/crawl_2024_admission/raw_html/0000082_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000074_2025_0026,RUN_20260710,U0000074,0000074,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000074,2026-07-10T13:00:30.055590+09:00,200,text/html,6fa8c20e4155f10abbb61993eb30f5e1383a512b8a5995f8a1fb71e4aa770cca,data/crawl_2024_admission/raw_html/0000074_2025.html,adiga_v2_task10,success,result_tables=4,
SRC_0000194_2025_0027,RUN_20260710,U0000194,0000194,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000194,2026-07-10T13:00:30.138937+09:00,200,text/html,594b7f8331990ba94bf073c96d3d4daf3abb47900b1fdee8bf1d28cd8561ae4d,data/crawl_2024_admission/raw_html/0000194_2025.html,adiga_v2_task10,success,result_tables=3,
SRC_0000204_2025_0028,RUN_20260710,U0000204,0000204,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000204,2026-07-10T13:00:30.194528+09:00,200,text/html,0bef280a2532b6c26ea17637c1e115da15fd2344e9c054e0a23df8eb0960c5df,data/crawl_2024_admission/raw_html/0000204_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000117_2025_0029,RUN_20260710,U0000117,0000117,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000117,2026-07-10T13:00:30.411458+09:00,200,text/html,4f78fb742b2a8a43ff25d8047f31a0bdba60ec5349a612b2f22d67a131bcc6e9,data/crawl_2024_admission/raw_html/0000117_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000046_2025_0030,RUN_20260710,U0000046,0000046,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000046,2026-07-10T13:00:30.499821+09:00,200,text/html,3267ad73c8e45bf0bc9f43e5cd9d1241cbbf703a654755a12ea3bf7b95365ddd,data/crawl_2024_admission/raw_html/0000046_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000109_2025_0031,RUN_20260710,U0000109,0000109,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000109,2026-07-10T13:00:30.679413+09:00,200,text/html,f5789eb46c206f4053cb80f4229759d3cb84dd2911deb858e6d23aaf06b607eb,data/crawl_2024_admission/raw_html/0000109_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000023_2025_0032,RUN_20260710,U0000023,0000023,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000023,2026-07-10T13:00:30.890338+09:00,200,text/html,26dc12281dae5050a42f4aba5eb9ad6d409bb8df803dd40b34c39312ddab1f2d,data/crawl_2024_admission/raw_html/0000023_2025.html,adiga_v2_task10,success,result_tables=2,
SRC_0002660_2025_0033,RUN_20260710,U0002660,0002660,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0002660,2026-07-10T13:00:31.212255+09:00,200,text/html,5f32bffdbfa823fde24343e725a7b863f9b7a91c70baf7cde032d9b0ba09afc4,data/crawl_2024_admission/raw_html/0002660_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000063_2025_0034,RUN_20260710,U0000063,0000063,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000063,2026-07-10T13:00:31.386633+09:00,200,text/html,747bcd30000a574f6ec453e9df326f991373609939fdf92a1833a15ebf784e71,data/crawl_2024_admission/raw_html/0000063_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000099_2025_0035,RUN_20260710,U0000099,0000099,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000099,2026-07-10T13:00:31.498310+09:00,200,text/html,344cb97c91eb6c807746a63a89f9060f0d6447eef7be30211cbd9f0d3e0c0ad4,data/crawl_2024_admission/raw_html/0000099_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000102_2025_0036,RUN_20260710,U0000102,0000102,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000102,2026-07-10T13:00:31.594077+09:00,200,text/html,98f2054c6d2c7e9aa36d94f82b152cac2bb0a2845f8928344b90e0adac7d9af1,data/crawl_2024_admission/raw_html/0000102_2025.html,adiga_v2_task10,success,result_tables=5,
SRC_0000056_2025_0037,RUN_20260710,U0000056,0000056,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000056,2026-07-10T13:00:31.866978+09:00,200,text/html,ffb4e48467e78e07bc2423b39b5513e22ee593572313653f694c57d1d46773bd,data/crawl_2024_admission/raw_html/0000056_2025.html,adiga_v2_task10,success,result_tables=4,
SRC_0000126_2025_0038,RUN_20260710,U0000126,0000126,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000126,2026-07-10T13:00:31.978695+09:00,200,text/html,e837948738f8c51de7ecb305410caf1b97d9f5cb5f4daa58aa64e388f0d67f92,data/crawl_2024_admission/raw_html/0000126_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000029_2025_0039,RUN_20260710,U0000029,0000029,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000029,2026-07-10T13:00:32.164002+09:00,200,text/html,e3deb611718060ca2995795277a5be8a43d892c0fe77c701283af4dc8f15692c,data/crawl_2024_admission/raw_html/0000029_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000200_2025_0040,RUN_20260710,U0000200,0000200,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000200,2026-07-10T13:00:32.399130+09:00,200,text/html,f449cc29f87fee2ac0ce3d74f606369eb4a3469df77c5f06a623d950844a24cf,data/crawl_2024_admission/raw_html/0000200_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000030_2025_0041,RUN_20260710,U0000030,0000030,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000030,2026-07-10T13:00:32.600261+09:00,200,text/html,3e1642a085a5c403bbbaeff3264c6e0ac6b0339945608f5a2b29f9aad8874f5c,data/crawl_2024_admission/raw_html/0000030_2025.html,adiga_v2_task10,success,result_tables=2,
SRC_0000116_2025_0042,RUN_20260710,U0000116,0000116,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000116,2026-07-10T13:00:32.840913+09:00,200,text/html,ef0f8ba6dfcad2da336ecc872173be7e3406757c47640fbab07cacaf1052917c,data/crawl_2024_admission/raw_html/0000116_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000121_2025_0043,RUN_20260710,U0000121,0000121,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000121,2026-07-10T13:00:33.051667+09:00,200,text/html,1cd92da4d412b20982a94fdf5469c06ee80b737e84413f6af898a805f33bf7e7,data/crawl_2024_admission/raw_html/0000121_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000013_2025_0044,RUN_20260710,U0000013,0000013,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000013,2026-07-10T13:00:33.223691+09:00,200,text/html,f3dacbe18c0f971a477eb2467c1c83fde1d6614ffa7c819344d1e1190e299712,data/crawl_2024_admission/raw_html/0000013_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000025_2025_0045,RUN_20260710,U0000025,0000025,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000025,2026-07-10T13:00:33.508065+09:00,200,text/html,378ccdb69c62e9edfe45002ff0b2a49256e01c061e356770da779efaccd7d716,data/crawl_2024_admission/raw_html/0000025_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0002726_2025_0046,RUN_20260710,U0002726,0002726_천안,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0002726,2026-07-10T13:00:33.868111+09:00,200,text/html,ef48ca1061ab72b4bdf6ea3a78999efed9c0f5c4b78dfbea03846f3aaa74c665,data/crawl_2024_admission/raw_html/0002726_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000003_2025_0047,RUN_20260710,U0000003,0000003,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000003,2026-07-10T13:00:34.175806+09:00,200,text/html,bdb081b2ecfd327f4fde59a9d47ed7db4b135c2b01fe03ce2cf1fa150b8f262c,data/crawl_2024_admission/raw_html/0000003_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000150_2025_0048,RUN_20260710,U0000150,0000150,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000150,2026-07-10T13:00:34.412113+09:00,200,text/html,2444f19834c4abfb5d53c31864f6c3f5fb3764f4aaf12e29d5830900cdc40e05,data/crawl_2024_admission/raw_html/0000150_2025.html,adiga_v2_task10,success,result_tables=1,
SRC_0000070_2025_0049,RUN_20260710,U0000070,0000070,adiga_html,1,2025,2024,Ⅳ. 수능위주전형 / Q2. 2024학년도 전형 결과,https://www.adiga.kr/ucp/uvt/uni/univDetailSelection.do?menuId=PCUVTINF2000&searchSyr=2025&unvCd=0000070,2026-07-10T13:00:34.702413+09:00,200,text/html,b6c7e4914cc981bc43e88092ac77e1bb4a4c972a126158f94a65801107fb49cd,data/crawl_2024_admission/raw_html/0000070_2025.html,adiga_v2_task10,success,result_tables=1,
